PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,exp_tol,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Surname,Family_Size
1347_01,,False,TRAPPIST-1e,67.0,False,0.0,761.0,0.0,1.0,0.0,Karah Horners,True,762.0,0,1347,1,1,F,271.0,P,1,0,0,0,0,0,0,Horners,7.0
1348_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,1531.0,0.0,369.0,2969.0,Batan Balightal,False,4869.0,0,1348,2,0,B,57.0,S,1,0,0,0,0,0,0,Balightal,6.0
1348_02,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Aske Balightal,True,0.0,1,1348,2,0,B,57.0,S,1,0,0,0,0,0,0,Balightal,6.0
1350_01,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Sharie Cleang,True,0.0,1,1350,4,0,G,206.0,S,1,0,0,0,0,0,0,Cleang,8.0
1350_02,Earth,False,TRAPPIST-1e,14.0,False,1489.0,2.0,126.0,460.0,72.0,Isa Cleang,False,2149.0,0,1350,4,0,F,261.0,S,1,0,0,0,0,0,0,Cleang,8.0
1350_03,Earth,False,PSO J318.5-22,42.0,False,491.0,106.0,8.0,202.0,0.0,Mamina Cleang,False,807.0,0,1350,4,0,G,206.0,S,1,0,0,0,0,0,0,Cleang,8.0
1350_04,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Lulah Cleang,False,0.0,1,1350,4,0,G,206.0,S,1,0,0,0,0,0,0,Cleang,8.0
1351_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,1,1351,1,1,G,202.0,P,1,0,0,0,0,0,0,,
1352_01,Mars,False,TRAPPIST-1e,31.0,False,43.0,782.0,1.0,660.0,0.0,Sps Gerry,False,1486.0,0,1352,1,1,F,272.0,P,1,0,0,0,0,0,0,Gerry,4.0
1353_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dontch Tepie,True,0.0,1,1353,4,0,F,262.0,S,1,0,0,0,0,0,0,Tepie,7.0
1353_02,Mars,False,TRAPPIST-1e,39.0,False,1535.0,0.0,340.0,0.0,723.0,Beant Tepie,False,2598.0,0,1353,4,0,F,262.0,S,1,0,0,0,0,0,0,Tepie,7.0
1353_03,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,,Cings Tepie,True,0.0,1,1353,4,0,F,262.0,S,1,0,0,0,0,0,0,Tepie,7.0
1353_04,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Fex Tepie,True,0.0,1,1353,4,0,F,262.0,S,1,0,0,0,0,0,0,Tepie,7.0
1355_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Timmie Paynard,True,0.0,1,1355,1,1,G,203.0,P,1,0,0,0,0,0,0,Paynard,7.0
1356_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,39.0,0.0,310.0,539.0,Leony Rothewson,False,888.0,0,1356,1,1,G,207.0,S,1,0,0,0,0,0,0,Rothewson,8.0
1357_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Bet Stre,True,0.0,1,1357,1,1,D,48.0,S,1,0,0,0,0,0,0,Stre,4.0
1360_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,997.0,0.0,0.0,0.0,Terta Blandez,True,997.0,0,1360,1,1,E,100.0,S,1,0,0,0,0,0,0,Blandez,6.0
1362_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1268.0,0.0,119.0,2.0,,False,1389.0,0,1362,1,1,F,265.0,S,1,0,0,0,0,0,0,,
1365_01,Europa,False,55 Cancri e,33.0,False,77.0,2381.0,0.0,3656.0,150.0,Alkeson Exnutch,False,6264.0,0,1365,2,0,B,58.0,S,1,0,0,0,0,0,0,Exnutch,2.0
1365_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Anchird Exnutch,True,0.0,1,1365,2,0,B,58.0,S,1,0,0,0,0,0,0,Exnutch,2.0
1366_01,Earth,True,55 Cancri e,40.0,False,0.0,,0.0,0.0,0.0,Searla Hestes,True,0.0,1,1366,1,1,G,206.0,P,1,0,0,0,0,0,0,Hestes,9.0
1368_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Iandy Lanks,False,0.0,1,1368,1,1,G,208.0,P,1,0,0,0,0,0,0,Lanks,3.0
1370_01,Earth,False,TRAPPIST-1e,21.0,False,965.0,0.0,23.0,3.0,0.0,Timmy Waterson,False,991.0,0,1370,1,1,E,102.0,S,1,0,0,0,0,0,0,Waterson,7.0
1371_01,Mars,,TRAPPIST-1e,25.0,False,591.0,466.0,0.0,0.0,0.0,Dunch Kuche,False,1057.0,0,1371,1,1,D,44.0,P,1,0,0,0,0,0,0,Kuche,1.0
1375_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Aleen Sykess,False,0.0,1,1375,2,0,G,208.0,S,1,0,0,0,0,0,0,Sykess,8.0
1375_02,Earth,False,TRAPPIST-1e,19.0,False,0.0,3.0,946.0,0.0,0.0,Gwendy Sykess,False,949.0,0,1375,2,0,F,267.0,S,1,0,0,0,0,0,0,Sykess,8.0
1376_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Karia Delez,False,0.0,1,1376,1,1,G,211.0,P,1,0,0,0,0,0,0,Delez,5.0
1377_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,2801.0,537.0,42.0,144.0,Coxah Coniple,True,3524.0,0,1377,1,1,C,52.0,P,1,0,0,0,0,0,0,Coniple,4.0
1378_01,Earth,False,TRAPPIST-1e,19.0,False,245.0,41.0,550.0,,0.0,Joyces Caineson,False,836.0,0,1378,2,0,G,212.0,P,1,0,0,0,0,0,0,Caineson,3.0
1378_02,Earth,False,TRAPPIST-1e,22.0,False,926.0,0.0,0.0,0.0,78.0,Ellena Caineson,True,1004.0,0,1378,2,0,F,275.0,P,1,0,0,0,0,0,0,Caineson,3.0
1379_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,30.0,0.0,769.0,4.0,Lillen Mcgowaymond,False,803.0,0,1379,1,1,F,268.0,S,1,0,0,0,0,0,0,Mcgowaymond,11.0
1380_01,Europa,False,55 Cancri e,42.0,False,0.0,21.0,0.0,2735.0,3604.0,Quarke Fuleng,False,6360.0,0,1380,1,1,C,53.0,S,1,0,0,0,0,0,0,Fuleng,3.0
1381_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Stevey Hoopez,True,0.0,1,1381,1,1,G,209.0,S,1,0,0,0,0,0,0,Hoopez,8.0
1382_01,Earth,False,,35.0,False,0.0,1125.0,429.0,0.0,55.0,Ritany Daughttley,False,1609.0,0,1382,1,1,E,104.0,S,1,0,0,0,0,0,0,Daughttley,9.0
1383_01,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Rasatik Resendent,True,0.0,1,1383,1,1,D,49.0,S,1,0,0,0,0,0,0,Resendent,6.0
1384_01,Earth,False,TRAPPIST-1e,17.0,False,21.0,0.0,690.0,260.0,5.0,Violan Mayods,False,976.0,0,1384,5,0,E,105.0,S,1,0,0,0,0,0,0,Mayods,15.0
1384_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Berty Mayods,False,0.0,1,1384,5,0,G,210.0,S,1,0,0,0,0,0,0,Mayods,15.0
1384_03,Earth,False,TRAPPIST-1e,22.0,False,0.0,442.0,0.0,0.0,368.0,Fredy Mayods,True,810.0,0,1384,5,0,F,269.0,S,1,0,0,0,0,0,0,Mayods,15.0
1384_04,Earth,False,TRAPPIST-1e,41.0,False,338.0,0.0,377.0,2.0,86.0,Shard Mayods,True,803.0,0,1384,5,0,F,269.0,S,1,0,0,0,0,0,0,Mayods,15.0
1384_05,Earth,False,,19.0,False,189.0,510.0,0.0,0.0,0.0,Fany Mayods,True,699.0,0,1384,5,0,E,105.0,S,1,0,0,0,0,0,0,Mayods,15.0
1385_01,,False,TRAPPIST-1e,39.0,False,705.0,3.0,0.0,0.0,0.0,Alvira Foxter,False,708.0,0,1385,1,1,G,213.0,P,1,0,0,0,0,0,0,Foxter,10.0
1386_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Murie Polliamposs,True,0.0,1,1386,1,1,G,214.0,P,1,0,0,0,0,0,0,Polliamposs,9.0
1387_01,Mars,False,TRAPPIST-1e,31.0,False,1088.0,0.0,280.0,0.0,0.0,Trise Hacle,False,1368.0,0,1387,1,1,E,85.0,P,1,0,0,0,0,0,0,Hacle,9.0
1389_01,Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,True,0.0,1,1389,1,1,G,212.0,S,1,0,0,0,0,0,0,Lowelliott,12.0
1390_01,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,,0.0,0.0,Mathy Meltoney,True,0.0,1,1390,1,1,G,215.0,P,1,0,0,0,0,0,0,Meltoney,4.0
1391_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Berios Apie,True,0.0,1,1391,3,0,F,276.0,P,1,0,0,0,0,0,0,Apie,11.0
1391_02,Mars,False,TRAPPIST-1e,21.0,False,1072.0,79.0,46.0,16.0,0.0,Cines Apie,False,1213.0,0,1391,3,0,F,276.0,P,1,0,0,0,0,0,0,Apie,11.0
1391_03,Mars,False,,44.0,False,485.0,2.0,210.0,0.0,351.0,Frunch Apie,False,1048.0,0,1391,3,0,F,276.0,P,1,0,0,0,0,0,0,Apie,11.0
1393_01,Mars,False,TRAPPIST-1e,36.0,False,42.0,0.0,212.0,151.0,1853.0,Mes Kake,False,2258.0,0,1393,2,0,F,270.0,S,1,0,0,0,0,0,0,Kake,1.0
1393_02,Mars,False,TRAPPIST-1e,19.0,False,2058.0,0.0,224.0,298.0,19.0,,False,2599.0,0,1393,2,0,F,270.0,S,1,0,0,0,0,0,0,,
1395_01,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Willah Fryes,True,0.0,1,1395,1,1,G,214.0,S,1,0,0,0,0,0,0,Fryes,3.0
1397_01,Earth,False,TRAPPIST-1e,39.0,False,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,False,1065.0,0,1397,1,1,F,271.0,S,1,0,0,0,0,0,0,Hodes,9.0
1398_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,508.0,334.0,0.0,46.0,Adria Cookentaney,True,888.0,0,1398,1,1,G,216.0,P,1,0,0,0,0,0,0,Cookentaney,4.0
1399_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,529.0,560.0,60.0,Hellia Popelase,False,1149.0,0,1399,1,1,F,272.0,S,1,0,0,0,0,0,0,Popelase,3.0
1400_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,True,0.0,1,1400,1,1,G,217.0,P,1,0,0,0,0,0,0,Colleruces,9.0
1401_01,Earth,,TRAPPIST-1e,18.0,False,0.0,0.0,599.0,59.0,152.0,Guyne Burtiz,False,810.0,0,1401,1,1,G,218.0,P,1,0,0,0,0,0,0,Burtiz,4.0
1402_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,True,0.0,1,1402,2,0,G,215.0,S,1,0,0,0,0,0,0,Blacks,14.0
1402_02,Earth,True,55 Cancri e,33.0,False,0.0,0.0,,0.0,0.0,Leony Blacks,True,0.0,1,1402,2,0,G,215.0,S,1,0,0,0,0,0,0,Blacks,14.0
1403_01,Earth,False,TRAPPIST-1e,18.0,False,1656.0,0.0,0.0,,0.0,Bobbyn Coopelandez,False,1656.0,0,1403,1,1,E,86.0,P,1,0,0,0,0,0,0,Coopelandez,9.0
1404_01,Europa,False,TRAPPIST-1e,47.0,False,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,False,4312.0,0,1404,2,0,B,60.0,S,1,0,0,0,0,0,0,Mornaned,2.0
1404_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,51.0,0.0,4170.0,13.0,Arkard Mornaned,False,4234.0,0,1404,2,0,,,,0,0,0,0,0,0,0,Mornaned,2.0
1406_01,Mars,False,TRAPPIST-1e,17.0,False,36.0,0.0,1013.0,0.0,0.0,Muffs Gres,False,1049.0,0,1406,1,1,E,106.0,S,1,0,0,0,0,0,0,Gres,5.0
1407_01,Earth,False,TRAPPIST-1e,21.0,False,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,False,776.0,0,1407,2,0,F,278.0,P,1,0,0,0,0,0,0,Foxter,10.0
1407_02,Earth,False,PSO J318.5-22,17.0,False,8.0,222.0,3.0,401.0,0.0,Derina Foxter,True,634.0,0,1407,2,0,F,278.0,P,1,0,0,0,0,0,0,Foxter,10.0
1408_01,Earth,False,PSO J318.5-22,26.0,False,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,False,774.0,0,1408,1,1,G,216.0,S,1,0,0,0,0,0,0,Fulloydez,14.0
1410_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,567.0,896.0,0.0,122.0,Evane Lerez,False,1585.0,0,1410,1,1,F,279.0,P,1,0,0,0,0,0,0,Lerez,10.0
1412_01,Earth,False,55 Cancri e,15.0,False,0.0,0.0,,0.0,832.0,Andona Winsley,False,832.0,0,1412,1,1,G,217.0,S,1,0,0,0,0,0,0,Winsley,3.0
1413_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,False,0.0,1,1413,1,1,G,218.0,S,1,0,0,0,0,0,0,Nichoan,10.0
1414_01,Earth,False,TRAPPIST-1e,65.0,False,259.0,0.0,0.0,0.0,1916.0,Andace Kinson,False,2175.0,0,1414,1,1,F,280.0,P,1,0,0,0,0,0,0,Kinson,8.0
1415_01,Europa,False,55 Cancri e,33.0,False,13.0,,2011.0,17.0,32.0,Preo Higast,True,2073.0,0,1415,1,1,D,45.0,P,1,0,0,0,0,0,0,Higast,1.0
1416_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,False,0.0,1,1416,1,1,G,219.0,P,1,0,0,0,0,0,0,Macdonadows,3.0
1417_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,184.0,0.0,1520.0,3358.0,Alik Spedlinale,False,5062.0,0,1417,1,1,C,54.0,S,1,0,0,0,0,0,0,Spedlinale,2.0
1419_01,Mars,False,TRAPPIST-1e,42.0,False,1381.0,0.0,1243.0,0.0,0.0,Goles Apeau,False,2624.0,0,1419,1,1,F,273.0,S,1,0,0,0,0,0,0,Apeau,5.0
1420_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,False,0.0,1,1420,1,1,E,108.0,S,1,0,0,0,0,0,0,Shbre,8.0
1421_01,Mars,False,TRAPPIST-1e,37.0,False,328.0,6153.0,,26.0,820.0,Whark Cres,False,7327.0,0,1421,2,0,F,274.0,S,1,0,0,0,0,0,0,Cres,5.0
1421_02,Mars,False,55 Cancri e,17.0,False,891.0,0.0,243.0,0.0,5.0,Ars Cres,False,1139.0,0,1421,2,0,F,274.0,S,1,0,0,0,0,0,0,Cres,5.0
1423_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,True,0.0,1,1423,3,0,B,61.0,S,1,0,0,0,0,0,0,Asoppor,3.0
1423_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,True,0.0,1,1423,3,0,B,61.0,S,1,0,0,0,0,0,0,Asoppor,3.0
1423_03,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,True,0.0,1,1423,3,0,B,61.0,S,1,0,0,0,0,0,0,Rodwative,3.0
1424_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,True,0.0,1,1424,5,0,B,47.0,P,1,0,0,0,0,0,0,Sageng,12.0
1424_02,Europa,False,55 Cancri e,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,Goros Sageng,False,6914.0,0,1424,5,0,B,47.0,P,1,0,0,0,0,0,0,Sageng,12.0
1424_03,Europa,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,True,0.0,1,1424,5,0,B,47.0,P,1,0,0,0,0,0,0,Sageng,12.0
1424_04,Europa,False,55 Cancri e,28.0,False,0.0,4380.0,0.0,692.0,0.0,Proxima Sageng,True,5072.0,0,1424,5,0,B,47.0,P,1,0,0,0,0,0,0,Sageng,12.0
1424_05,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Weia Sageng,True,0.0,1,1424,5,0,B,47.0,P,1,0,0,0,0,0,0,Sageng,12.0
1425_01,Earth,False,TRAPPIST-1e,24.0,False,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,False,827.0,0,1425,3,0,F,282.0,P,1,0,0,0,0,0,0,Adavisons,10.0
1425_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,True,0.0,1,1425,3,0,G,220.0,P,1,0,0,0,0,0,0,Adavisons,10.0
1425_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,True,0.0,1,1425,3,0,G,220.0,P,1,0,0,0,0,0,0,Adavisons,10.0
1426_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,True,0.0,1,1426,1,1,D,46.0,P,1,0,0,0,0,0,0,Drelcate,6.0
1427_01,Mars,True,,46.0,False,0.0,0.0,,0.0,0.0,Jumars Pead,True,0.0,1,1427,2,0,F,275.0,S,1,0,0,0,0,0,0,Pead,5.0
1427_02,Mars,False,TRAPPIST-1e,67.0,False,443.0,0.0,1721.0,250.0,2.0,Hont Pead,False,2416.0,0,1427,2,0,F,275.0,S,1,0,0,0,0,0,0,Pead,5.0
1428_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,False,788.0,0,1428,1,1,E,109.0,S,1,0,0,0,0,0,0,Hanghanson,7.0
1430_01,Earth,False,TRAPPIST-1e,14.0,False,360.0,0.0,2116.0,1.0,8.0,Lina Popez,False,2485.0,0,1430,1,1,F,283.0,P,1,0,0,0,0,0,0,Popez,5.0
1431_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,0.0,965.0,Tonioe Ments,True,969.0,0,1431,1,1,G,221.0,P,1,0,0,0,0,0,0,Ments,4.0
1433_01,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Allene Noeley,False,0.0,1,1433,1,1,G,219.0,S,1,0,0,0,0,0,0,Noeley,5.0
1434_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,258.0,331.0,133.0,,Dandy Cartez,False,722.0,0,1434,3,0,G,222.0,P,1,0,0,0,0,0,0,Cartez,14.0
1434_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,True,0.0,1,1434,3,0,,,,0,0,0,0,0,0,0,Cartez,14.0
1434_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,False,0.0,1,1434,3,0,G,222.0,P,1,0,0,0,0,0,0,Cartez,14.0
1435_01,Earth,False,,23.0,False,0.0,20.0,26.0,0.0,659.0,Gabrin Gilleranks,False,705.0,0,1435,1,1,G,223.0,P,1,0,0,0,0,0,0,Gilleranks,10.0
1438_01,Earth,False,TRAPPIST-1e,24.0,False,181.0,224.0,0.0,195.0,191.0,Anae Sancasey,False,791.0,0,1438,1,1,E,89.0,P,1,0,0,0,0,0,0,Sancasey,15.0
1439_01,Mars,False,TRAPPIST-1e,41.0,False,112.0,186.0,228.0,760.0,0.0,Lios Lette,False,1286.0,0,1439,2,0,F,279.0,S,1,0,0,0,0,0,0,Lette,6.0
1439_02,Mars,False,TRAPPIST-1e,30.0,False,806.0,100.0,9.0,,47.0,Croo Lette,False,962.0,0,1439,2,0,D,52.0,S,1,0,0,0,0,0,0,Lette,6.0
1440_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,False,2525.0,0,1440,1,1,F,280.0,S,1,0,0,0,0,0,0,Mcleaney,6.0
1442_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,True,0.0,1,1442,1,1,G,220.0,S,1,0,0,0,0,0,0,Pughanders,5.0
1443_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Anda Jimes,True,0.0,1,1443,1,1,G,225.0,P,1,0,0,0,0,0,0,Jimes,6.0
1444_01,Europa,False,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,True,2211.0,0,1444,1,1,C,55.0,S,1,0,0,0,0,0,0,Coarswing,8.0
1445_01,Earth,False,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,True,0.0,1,1445,1,1,G,221.0,S,1,0,0,0,0,0,0,Wellenez,3.0
1447_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,755.0,Sadine Simson,False,755.0,0,1447,1,1,G,227.0,P,1,0,0,0,0,0,0,Simson,10.0
1450_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,True,0.0,1,1450,2,0,D,53.0,S,1,0,0,0,0,0,0,Ailled,2.0
1450_02,Europa,False,55 Cancri e,30.0,False,0.0,138.0,0.0,5467.0,112.0,Cella Ailled,False,5717.0,0,1450,2,0,D,53.0,S,1,0,0,0,0,0,0,Ailled,2.0
1451_01,Europa,False,55 Cancri e,46.0,False,202.0,484.0,0.0,3208.0,2485.0,Zinor Proorbeng,False,6379.0,0,1451,2,0,C,56.0,S,1,0,0,0,0,0,0,Proorbeng,4.0
1451_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,True,0.0,1,1451,2,0,C,56.0,S,1,0,0,0,0,0,0,Proorbeng,4.0
1452_01,Europa,False,TRAPPIST-1e,21.0,False,5.0,251.0,10.0,26.0,3384.0,Arkar Distured,False,3676.0,0,1452,5,0,C,53.0,P,1,0,0,0,0,0,0,Distured,13.0
1452_02,Europa,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Gorab Distured,True,0.0,1,1452,5,0,,,,0,0,0,0,0,0,0,Distured,13.0
1452_03,Europa,False,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,False,3159.0,0,1452,5,0,C,53.0,P,1,0,0,0,0,0,0,Distured,13.0
1452_04,Europa,False,TRAPPIST-1e,33.0,False,0.0,774.0,0.0,6255.0,6.0,Hamak Distured,False,7035.0,0,1452,5,0,C,53.0,P,1,0,0,0,0,0,0,Distured,13.0
1452_05,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Gimph Distured,True,0.0,1,1452,5,0,C,53.0,P,1,0,0,0,0,0,0,Distured,13.0
1453_01,Earth,,55 Cancri e,16.0,,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,False,6279.0,0,1453,2,0,G,229.0,P,1,0,0,0,0,0,0,Thorney,12.0
1453_02,Earth,False,TRAPPIST-1e,63.0,False,3.0,801.0,0.0,0.0,5.0,Annon Thorney,True,809.0,0,1453,2,0,G,229.0,P,1,0,0,0,0,0,0,Thorney,12.0
1454_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,13561.0,15.0,4060.0,72.0,Canonon Righturter,False,17708.0,0,1454,1,1,D,54.0,S,1,0,0,0,0,0,0,Righturter,4.0
1455_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Markton Wassird,True,0.0,1,1455,5,0,B,62.0,S,1,0,0,0,0,0,0,Wassird,8.0
1455_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,2509.0,0.0,16.0,698.0,Teronan Conaly,True,3223.0,0,1455,5,0,B,62.0,S,1,0,0,0,0,0,0,Conaly,2.0
1455_03,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,True,0.0,1,1455,5,0,B,62.0,S,1,0,0,0,0,0,0,Wassird,8.0
1455_04,Europa,False,TRAPPIST-1e,26.0,False,0.0,533.0,2119.0,10.0,504.0,Rasaleh Wassird,True,3166.0,0,1455,5,0,B,62.0,S,1,0,0,0,0,0,0,Wassird,8.0
1455_05,Europa,False,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,Antino Wassird,False,20078.0,0,1455,5,0,B,62.0,S,1,0,0,0,0,0,0,Wassird,8.0
1457_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,368.0,3.0,4422.0,0.0,Bra Combson,False,4793.0,0,1457,1,1,E,110.0,S,1,0,0,0,0,0,0,Combson,5.0
1458_01,,False,TRAPPIST-1e,46.0,False,0.0,0.0,2020.0,323.0,0.0,Arllia Mccarveymon,False,2343.0,0,1458,1,1,G,223.0,S,1,0,0,0,0,0,0,Mccarveymon,14.0
1460_01,Earth,False,,19.0,False,,905.0,387.0,0.0,0.0,Bony Williotters,True,1292.0,0,1460,2,0,F,285.0,P,1,0,0,0,0,0,0,Williotters,6.0
1460_02,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,True,0.0,1,1460,2,0,G,230.0,P,1,0,0,0,0,0,0,Williotters,6.0
1461_01,Earth,True,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,Naomin Gordond,False,0.0,1,1461,1,1,G,224.0,S,1,0,0,0,0,0,0,Gordond,8.0
1462_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,True,0.0,1,1462,1,1,G,231.0,P,1,0,0,0,0,0,0,Webstes,2.0
1463_01,Earth,False,PSO J318.5-22,23.0,False,200.0,414.0,73.0,1.0,1.0,,False,689.0,0,1463,1,1,F,282.0,S,1,0,0,0,0,0,0,,
1465_01,Earth,False,PSO J318.5-22,63.0,False,356.0,287.0,0.0,0.0,248.0,Byrona Alfordonard,False,891.0,0,1465,1,1,G,233.0,P,1,0,0,0,0,0,0,Alfordonard,8.0
1467_01,,False,TRAPPIST-1e,21.0,False,894.0,1.0,0.0,61.0,26.0,Russey Dillips,False,982.0,0,1467,1,1,E,111.0,S,1,0,0,0,0,0,0,Dillips,10.0
1474_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Morms Melte,True,0.0,1,1474,1,1,F,287.0,P,1,0,0,0,0,0,0,Melte,2.0
1478_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,417.0,2372.0,,False,2789.0,0,1478,2,0,F,289.0,P,1,0,0,0,0,0,0,,
1478_02,Earth,False,PSO J318.5-22,39.0,False,,19.0,733.0,0.0,701.0,Toniel Sweene,False,1453.0,0,1478,2,0,F,289.0,P,1,0,0,0,0,0,0,Sweene,8.0
